"sales_id","tanggal","hari","bulan","tahun","kuartal","product_name","category","customer_name","payment_method","quantity","unit_price","total_price","review_rating"
"1379","2024-07-13","13","7","2024","3","Laptop","Electronics","Customer C4214","Debit Card","8",NULL,"4787.84","1"
"1403","2024-02-11","11","2","2024","1","Laptop","Electronics","Customer C5585","Debit Card","7",NULL,"3376.94","4"
"1409","2024-05-09","9","5","2024","2","Laptop","Electronics","Customer C1455","Debit Card","1",NULL,"152.57","3"
"1430","2025-04-09","9","4","2025","2","Laptop","Electronics","Customer C5106","Debit Card","1",NULL,"102.28","2"
"1514","2025-02-01","1","2","2025","1","Laptop","Electronics","Customer C8762","Debit Card","2",NULL,"27.02","5"
"1526","2023-04-30","30","4","2023","2","Laptop","Electronics","Customer C6385","Debit Card","1",NULL,"784.11","2"
"1541","2024-03-07","7","3","2024","1","Laptop","Electronics","Customer C2985","Debit Card","6",NULL,"1297.08","1"
"1545","2024-04-23","23","4","2024","2","Laptop","Electronics","Customer C1528","Debit Card","7",NULL,"5134.71","3"
"1604","2025-04-09","9","4","2025","2","Laptop","Electronics","Customer C8768","Debit Card","1",NULL,"424.90","5"
"1621","2023-01-24","24","1","2023","1","Laptop","Electronics","Customer C3388","Debit Card","1",NULL,"586.44","4"
"1646","2023-11-27","27","11","2023","4","Laptop","Electronics","Customer C2211","Debit Card","8",NULL,"2327.28","4"
"1715","2024-05-04","4","5","2024","2","Laptop","Electronics","Customer C1667","Debit Card","3",NULL,"1511.19","2"
"1722","2023-01-08","8","1","2023","1","Laptop","Electronics","Customer C7633","Debit Card","1",NULL,"776.47","3"
"1771","2023-11-04","4","11","2023","4","Laptop","Electronics","Customer C9421","Debit Card","5",NULL,"729.45","5"
"1780","2023-11-17","17","11","2023","4","Laptop","Electronics","Customer C2970","Debit Card","8",NULL,"417.92","2"
"1792","2024-06-17","17","6","2024","2","Laptop","Electronics","Customer C8532","Debit Card","7",NULL,"5517.33","5"
"26","2024-08-18","18","8","2024","3","Laptop","Electronics","Customer C2387","Credit Card","7",NULL,"4940.04","4"
"28","2025-02-09","9","2","2025","1","Laptop","Electronics","Customer C7692","Credit Card","2",NULL,"1168.10","4"
"41","2024-08-18","18","8","2024","3","Laptop","Electronics","Customer C6015","Credit Card","8",NULL,"280.00","4"
"165","2025-05-02","2","5","2025","2","Laptop","Electronics","Customer C4001","Credit Card","6",NULL,"2232.72","2"
"188","2023-06-29","29","6","2023","2","Laptop","Electronics","Customer C2409","Credit Card","2",NULL,"1008.20","2"
"247","2023-09-17","17","9","2023","3","Laptop","Electronics","Customer C9760","Credit Card","8",NULL,"2403.04","1"
"331","2023-10-02","2","10","2023","4","Laptop","Electronics","Customer C8156","Credit Card","1",NULL,"88.60","2"
"394","2024-01-22","22","1","2024","1","Laptop","Electronics","Customer C8158","Credit Card","1",NULL,"629.94","5"
"399","2023-01-07","7","1","2023","1","Laptop","Electronics","Customer C7357","Credit Card","4",NULL,"924.48","3"
"400","2023-04-01","1","4","2023","2","Laptop","Electronics","Customer C4237","Credit Card","1",NULL,"432.34","2"
"410","2023-05-22","22","5","2023","2","Laptop","Electronics","Customer C5804","Credit Card","6",NULL,"2784.48","2"
"420","2023-11-15","15","11","2023","4","Laptop","Electronics","Customer C2768","Credit Card","5",NULL,"3511.05","2"
"429","2025-02-09","9","2","2025","1","Laptop","Electronics","Customer C1186","Credit Card","3",NULL,"58.65","2"
"436","2024-09-18","18","9","2024","3","Laptop","Electronics","Customer C2313","Credit Card","7",NULL,"931.35","2"
"454","2024-11-01","1","11","2024","4","Laptop","Electronics","Customer C1186","Credit Card","6",NULL,"1499.82","5"
"617","2023-02-05","5","2","2023","1","Laptop","Electronics","Customer C7824","Credit Card","1",NULL,"195.71","3"
"692","2025-05-08","8","5","2025","2","Laptop","Electronics","Customer C3976","Credit Card","6",NULL,"1214.58","2"
"758","2025-05-16","16","5","2025","2","Laptop","Electronics","Customer C2881","Credit Card","8",NULL,"795.92","2"
"760","2024-05-16","16","5","2024","2","Laptop","Electronics","Customer C4685","Credit Card","8",NULL,"4214.08","2"
"777","2024-06-06","6","6","2024","2","Laptop","Electronics","Customer C4917","Credit Card","1",NULL,"347.08","2"
"816","2024-08-04","4","8","2024","3","Laptop","Electronics","Customer C2161","Credit Card","7",NULL,"2015.65","5"
"871","2024-02-06","6","2","2024","1","Laptop","Electronics","Customer C5902","Credit Card","8",NULL,"4973.44","2"
"892","2024-07-14","14","7","2024","3","Laptop","Electronics","Customer C8777","Credit Card","5",NULL,"923.75","5"
"906","2025-05-11","11","5","2025","2","Laptop","Electronics","Customer C9097","Credit Card","3",NULL,"1435.92","3"
"908","2024-11-11","11","11","2024","4","Laptop","Electronics","Customer C1228","Credit Card","6",NULL,"880.32","4"
"910","2024-07-18","18","7","2024","3","Laptop","Electronics","Customer C8257","Credit Card","2",NULL,"192.82","2"
"936","2025-05-16","16","5","2025","2","Laptop","Electronics","Customer C9841","Credit Card","2",NULL,"268.98","5"
"1017","2023-04-27","27","4","2023","2","Laptop","Electronics","Customer C8574","Credit Card","3",NULL,"827.82","2"
"1031","2023-02-19","19","2","2023","1","Laptop","Electronics","Customer C9800","Credit Card","8",NULL,"4061.92","3"
"1047","2023-05-21","21","5","2023","2","Laptop","Electronics","Customer C5989","Credit Card","2",NULL,"17.12","1"
"1049","2023-05-01","1","5","2023","2","Laptop","Electronics","Customer C3416","Credit Card","1",NULL,"462.31","5"
"1060","2024-02-27","27","2","2024","1","Laptop","Electronics","Customer C4169","Credit Card","5",NULL,"645.85","3"
"1118","2024-12-03","3","12","2024","4","Laptop","Electronics","Customer C1156","Credit Card","6",NULL,"3451.80","5"
"1145","2023-06-21","21","6","2023","2","Laptop","Electronics","Customer C8946","Credit Card","2",NULL,"1459.98","2"
"1176","2023-11-18","18","11","2023","4","Laptop","Electronics","Customer C5385","Credit Card","8",NULL,"3416.72","1"
"1277","2023-10-06","6","10","2023","4","Laptop","Electronics","Customer C4991","Credit Card","7",NULL,"267.68","1"
"1293","2024-10-11","11","10","2024","4","Laptop","Electronics","Customer C7332","Credit Card","2",NULL,"1394.52","1"
"1387","2023-08-09","9","8","2023","3","Laptop","Electronics","Customer C2464","Credit Card","2",NULL,"1062.40","5"
"1468","2023-03-14","14","3","2023","1","Laptop","Electronics","Customer C3450","Credit Card","1",NULL,"261.20","1"
"1479","2024-07-21","21","7","2024","3","Laptop","Electronics","Customer C5235","Credit Card","5",NULL,"3408.70","2"
"1488","2024-06-30","30","6","2024","2","Laptop","Electronics","Customer C2073","Credit Card","2",NULL,"544.16","3"
"1558","2023-12-26","26","12","2023","4","Laptop","Electronics","Customer C9628","Credit Card","3",NULL,"816.93","2"
"1574","2025-01-03","3","1","2025","1","Laptop","Electronics","Customer C1989","Credit Card","1",NULL,"320.24","1"
"1597","2023-03-07","7","3","2023","1","Laptop","Electronics","Customer C6633","Credit Card","6",NULL,"1678.68","4"
"1685","2024-04-09","9","4","2024","2","Laptop","Electronics","Customer C7559","Credit Card","5",NULL,"3352.20","3"
"13","2024-09-28","28","9","2024","3","Laptop","Electronics","Customer C7058","Cash","1",NULL,"539.67","3"
"24","2024-06-11","11","6","2024","2","Laptop","Electronics","Customer C4679","Cash","2",NULL,"985.16","5"
"34","2023-03-22","22","3","2023","1","Laptop","Electronics","Customer C7470","Cash","3",NULL,"1433.31","1"
"39","2023-01-03","3","1","2023","1","Laptop","Electronics","Customer C4007","Cash","7",NULL,"2957.85","1"
"45","2024-04-30","30","4","2024","2","Laptop","Electronics","Customer C5592","Cash","2",NULL,"417.22","2"
"50","2023-03-19","19","3","2023","1","Laptop","Electronics","Customer C1813","Cash","8",NULL,"1548.16","4"
"91","2025-05-20","20","5","2025","2","Laptop","Electronics","Customer C7824","Cash","6",NULL,"1716.30","3"
"125","2024-08-22","22","8","2024","3","Laptop","Electronics","Customer C7038","Cash","7",NULL,"1637.51","3"
"132","2024-09-08","8","9","2024","3","Laptop","Electronics","Customer C9640","Cash","6",NULL,"4669.62","5"
"144","2024-04-29","29","4","2024","2","Laptop","Electronics","Customer C2872","Cash","4",NULL,"124.48","4"
"149","2024-05-06","6","5","2024","2","Laptop","Electronics","Customer C4437","Cash","5",NULL,"2022.60","2"
"176","2024-07-25","25","7","2024","3","Laptop","Electronics","Customer C3745","Cash","4",NULL,"1969.12","4"
"235","2024-10-06","6","10","2024","4","Laptop","Electronics","Customer C9667","Cash","3",NULL,"2117.94","2"
"319","2025-06-19","19","6","2025","2","Laptop","Electronics","Customer C9039","Cash","5",NULL,"751.75","3"
"406","2025-04-24","24","4","2025","2","Laptop","Electronics","Customer C2772","Cash","5",NULL,"86.75","1"
"445","2024-03-26","26","3","2024","1","Laptop","Electronics","Customer C9702","Cash","2",NULL,"1418.20","2"
"458","2023-02-26","26","2","2023","1","Laptop","Electronics","Customer C4859","Cash","5",NULL,"402.40","4"
"469","2025-04-16","16","4","2025","2","Laptop","Electronics","Customer C9581","Cash","5",NULL,"2949.20","5"
"522","2023-10-03","3","10","2023","4","Laptop","Electronics","Customer C2232","Cash","8",NULL,"4946.48","1"
"548","2025-03-19","19","3","2025","1","Laptop","Electronics","Customer C3579","Cash","5",NULL,"2112.20","5"
"552","2025-03-18","18","3","2025","1","Laptop","Electronics","Customer C5617","Cash","7",NULL,"1821.68","4"
"585","2024-03-22","22","3","2024","1","Laptop","Electronics","Customer C5204","Cash","8",NULL,"6379.68","4"
"620","2025-05-15","15","5","2025","2","Laptop","Electronics","Customer C3440","Cash","5",NULL,"3097.65","2"
"623","2024-07-05","5","7","2024","3","Laptop","Electronics","Customer C5968","Cash","5",NULL,"2817.35","5"
"630","2023-11-12","12","11","2023","4","Laptop","Electronics","Customer C1078","Cash","5",NULL,"1133.05","2"
"667","2024-05-10","10","5","2024","2","Laptop","Electronics","Customer C8884","Cash","6",NULL,"458.52","3"
"681","2023-01-09","9","1","2023","1","Laptop","Electronics","Customer C1003","Cash","8",NULL,"2849.52","4"
"800","2024-04-29","29","4","2024","2","Laptop","Electronics","Customer C5032","Cash","2",NULL,"1536.26","2"
"887","2024-05-18","18","5","2024","2","Laptop","Electronics","Customer C1271","Cash","2",NULL,"1276.06","1"
"890","2023-04-24","24","4","2023","2","Laptop","Electronics","Customer C6727","Cash","6",NULL,"3154.74","1"
"920","2025-06-05","5","6","2025","2","Laptop","Electronics","Customer C2194","Cash","5",NULL,"795.00","5"
"923","2025-05-06","6","5","2025","2","Laptop","Electronics","Customer C3162","Cash","5",NULL,"49.40","5"
"945","2023-02-09","9","2","2023","1","Laptop","Electronics","Customer C7580","Cash","1",NULL,"499.22","1"
"979","2025-02-15","15","2","2025","1","Laptop","Electronics","Customer C8670","Cash","6",NULL,"2052.00","5"
"1093","2024-05-25","25","5","2024","2","Laptop","Electronics","Customer C9916","Cash","2",NULL,"116.58","3"
"1121","2023-11-06","6","11","2023","4","Laptop","Electronics","Customer C5042","Cash","5",NULL,"3451.30","5"
"1172","2025-01-24","24","1","2025","1","Laptop","Electronics","Customer C8571","Cash","2",NULL,"1048.00","1"
"1174","2024-11-23","23","11","2024","4","Laptop","Electronics","Customer C5171","Cash","1",NULL,"47.97","4"
"1255","2023-07-23","23","7","2023","3","Laptop","Electronics","Customer C2727","Cash","1",NULL,"503.37","3"
"1282","2024-10-21","21","10","2024","4","Laptop","Electronics","Customer C6809","Cash","1",NULL,"531.54","1"
"1362","2023-09-14","14","9","2023","3","Laptop","Electronics","Customer C7903","Cash","7",NULL,"4852.26","2"
"1391","2023-05-12","12","5","2023","2","Laptop","Electronics","Customer C1365","Cash","3",NULL,"1454.07","3"
"1410","2025-05-20","20","5","2025","2","Laptop","Electronics","Customer C3335","Cash","5",NULL,"1411.20","1"
"1425","2023-11-06","6","11","2023","4","Laptop","Electronics","Customer C7561","Cash","6",NULL,"1537.02","2"
"1478","2024-12-30","30","12","2024","4","Laptop","Electronics","Customer C9564","Cash","3",NULL,"231.09","2"
"1490","2025-05-27","27","5","2025","2","Laptop","Electronics","Customer C7155","Cash","3",NULL,"329.70","1"
"1495","2023-05-27","27","5","2023","2","Laptop","Electronics","Customer C6871","Cash","2",NULL,"1082.56","3"
"1516","2024-11-03","3","11","2024","4","Laptop","Electronics","Customer C6343","Cash","5",NULL,"866.25","3"
"1542","2024-09-18","18","9","2024","3","Laptop","Electronics","Customer C9323","Cash","7",NULL,"2912.77","5"
"1696","2023-10-17","17","10","2023","4","Laptop","Electronics","Customer C3106","Cash","4",NULL,"939.16","1"
"75","2024-12-29","29","12","2024","4","Monitor","Electronics","Customer C5180","Online","3",NULL,"1537.08","5"
"133","2024-04-01","1","4","2024","2","Monitor","Electronics","Customer C8863","Online","3",NULL,"439.11","5"
"138","2024-11-22","22","11","2024","4","Monitor","Electronics","Customer C4070","Online","3",NULL,"961.95","5"
"170","2023-05-13","13","5","2023","2","Monitor","Electronics","Customer C1862","Online","4",NULL,"2606.72","2"
"232","2023-12-16","16","12","2023","4","Monitor","Electronics","Customer C8085","Online","1",NULL,"234.44","3"
"234","2024-11-19","19","11","2024","4","Monitor","Electronics","Customer C9756","Online","6",NULL,"2373.60","2"
"262","2025-04-13","13","4","2025","2","Monitor","Electronics","Customer C7878","Online","6",NULL,"4659.78","2"
"296","2024-03-29","29","3","2024","1","Monitor","Electronics","Customer C5332","Online","4",NULL,"811.88","2"
"315","2025-05-04","4","5","2025","2","Monitor","Electronics","Customer C1786","Online","1",NULL,"572.53","1"
"330","2023-03-05","5","3","2023","1","Monitor","Electronics","Customer C6647","Online","6",NULL,"2469.72","1"
"476","2023-12-20","20","12","2023","4","Monitor","Electronics","Customer C4413","Online","4",NULL,"1142.36","2"
"513","2024-03-02","2","3","2024","1","Monitor","Electronics","Customer C9229","Online","3",NULL,"1072.35","3"
"571","2023-05-11","11","5","2023","2","Monitor","Electronics","Customer C9130","Online","6",NULL,"933.00","5"
"575","2025-03-09","9","3","2025","1","Monitor","Electronics","Customer C1113","Online","8",NULL,"4973.20","4"
"605","2024-10-30","30","10","2024","4","Monitor","Electronics","Customer C8869","Online","2",NULL,"1427.58","3"
"782","2024-03-23","23","3","2024","1","Monitor","Electronics","Customer C2090","Online","2",NULL,"705.30","2"
"784","2024-07-16","16","7","2024","3","Monitor","Electronics","Customer C6011","Online","4",NULL,"702.52","4"
"803","2023-01-06","6","1","2023","1","Monitor","Electronics","Customer C9678","Online","7",NULL,"4055.59","1"
"820","2024-11-24","24","11","2024","4","Monitor","Electronics","Customer C7925","Online","1",NULL,"89.17","4"
"950","2024-02-20","20","2","2024","1","Monitor","Electronics","Customer C3626","Online","4",NULL,"2424.88","3"
"951","2023-02-22","22","2","2023","1","Monitor","Electronics","Customer C7227","Online","8",NULL,"1327.36","1"
"963","2024-01-31","31","1","2024","1","Monitor","Electronics","Customer C7564","Online","2",NULL,"1111.30","5"
"1014","2023-02-07","7","2","2023","1","Monitor","Electronics","Customer C9579","Online","3",NULL,"1836.03","3"
"1021","2024-12-11","11","12","2024","4","Monitor","Electronics","Customer C6600","Online","1",NULL,"781.99","3"
"1036","2025-04-07","7","4","2025","2","Monitor","Electronics","Customer C6688","Online","6",NULL,"365.94","5"
"1042","2023-12-31","31","12","2023","4","Monitor","Electronics","Customer C6539","Online","5",NULL,"3696.70","2"
"1053","2023-11-14","14","11","2023","4","Monitor","Electronics","Customer C4155","Online","5",NULL,"585.20","5"
"1153","2024-05-16","16","5","2024","2","Monitor","Electronics","Customer C4315","Online","3",NULL,"1310.64","4"
"1155","2023-03-10","10","3","2023","1","Monitor","Electronics","Customer C8780","Online","8",NULL,"2798.72","4"
"1222","2024-06-30","30","6","2024","2","Monitor","Electronics","Customer C9595","Online","5",NULL,"1102.55","2"
"1267","2023-08-03","3","8","2023","3","Monitor","Electronics","Customer C2659","Online","1",NULL,"563.53","2"
"1319","2023-12-18","18","12","2023","4","Monitor","Electronics","Customer C1956","Online","6",NULL,"1779.18","3"
"1321","2025-06-15","15","6","2025","2","Monitor","Electronics","Customer C5759","Online","2",NULL,"439.34","2"
"1367","2025-06-20","20","6","2025","2","Monitor","Electronics","Customer C4414","Online","1",NULL,"220.45","3"
"1533","2024-12-30","30","12","2024","4","Monitor","Electronics","Customer C2280","Online","1",NULL,"585.36","3"
"1551","2023-12-01","1","12","2023","4","Monitor","Electronics","Customer C7497","Online","7",NULL,"480.06","1"
"1560","2024-07-19","19","7","2024","3","Monitor","Electronics","Customer C6807","Online","8",NULL,"1239.44","1"
